county,station,date,rain,temp,wetb,dewpt,vappr,rhum,msl,wdsp,wddir,sun,vis,clht,clamt
Mayo,CLAREMORRIS,2014-09,10.8,13.71,12.51,11.49,13.74,87.21,1019.81,5.51,161.4,,,,
Mayo,CLAREMORRIS,2014-10,147.6,10.49,9.86,9.19,11.87,91.83,1005.85,8.81,184.61,,,,
Mayo,CLAREMORRIS,2014-11,122.3,6.92,6.6,6.2,9.59,94.93,1002.22,6.94,174.82,,,,
Mayo,CLAREMORRIS,2014-12,133.6,5.57,4.94,4.04,8.39,89.68,1017.23,9.0,234.26,,,,
Mayo,CLAREMORRIS,2015-01,203.9,4.74,3.91,2.67,7.6,86.51,1010.1,10.73,232.43,,,,
Mayo,CLAREMORRIS,2015-02,94.4,4.43,3.72,2.67,7.54,88.13,1015.27,7.94,215.36,,,,
Mayo,CLAREMORRIS,2015-03,133.3,5.84,4.55,2.7,7.57,80.75,1018.33,9.74,209.44,,,,
Mayo,CLAREMORRIS,2015-04,66.5,8.22,6.45,4.26,8.44,77.69,1020.77,7.42,176.97,,,,
Mayo,CLAREMORRIS,2015-05,119.5,9.24,7.81,6.11,9.57,81.32,1012.1,9.58,217.28,,,,
Mayo,CLAREMORRIS,2015-06,53.9,12.21,10.42,8.58,11.39,79.26,1018.26,8.3,229.46,,,,
Mayo,CLAREMORRIS,2015-07,130.3,13.11,11.65,10.28,12.64,83.43,1011.26,7.91,211.94,,,,
Mayo,CLAREMORRIS,2015-08,117.1,13.09,11.77,10.55,12.83,84.98,1010.46,7.48,204.5,,,,
Mayo,CLAREMORRIS,2015-09,85.7,11.72,10.45,9.22,11.73,84.91,1016.97,6.62,208.61,,,,
Mayo,CLAREMORRIS,2015-10,61.0,9.88,8.81,7.65,10.64,86.2,1015.85,6.59,154.52,,,,
Mayo,CLAREMORRIS,2015-11,197.6,8.52,7.74,6.77,10.14,88.62,1010.23,9.98,215.22,,,,
Mayo,CLAREMORRIS,2015-12,349.6,7.51,6.74,5.78,9.47,88.69,1005.2,11.55,179.14,,,,
Mayo,CLAREMORRIS,2016-01,169.9,5.5,4.82,3.87,8.28,89.12,1001.55,9.33,193.31,,,,
Mayo,CLAREMORRIS,2016-02,129.4,4.43,3.53,2.18,7.31,85.54,1006.61,9.25,199.09,,,,
Mayo,CLAREMORRIS,2016-03,80.0,6.17,4.96,3.32,7.85,82.38,1013.86,8.1,201.57,,,,
Mayo,CLAREMORRIS,2016-04,73.5,6.88,5.37,3.33,7.85,79.01,1013.08,8.4,199.76,,,,
Mayo,CLAREMORRIS,2016-05,68.0,11.6,9.64,7.58,10.61,77.49,1014.29,7.6,167.89,,,,
Mayo,CLAREMORRIS,2016-06,74.4,14.37,12.65,11.15,13.39,81.76,1013.7,6.9,222.93,,,,
Mayo,CLAREMORRIS,2016-07,74.0,14.16,12.74,11.49,13.73,84.49,1014.81,7.12,237.53,,,,
Mayo,CLAREMORRIS,2016-08,93.7,14.79,13.45,12.33,14.45,85.62,1015.53,8.12,206.24,,,,
Mayo,CLAREMORRIS,2016-09,124.7,13.28,12.23,11.27,13.57,87.69,1011.8,8.12,206.01,,,,
Mayo,CLAREMORRIS,2016-10,58.5,9.92,8.96,7.96,10.82,87.73,1020.12,6.78,145.82,,,,
Mayo,CLAREMORRIS,2016-11,65.0,5.48,4.73,3.71,8.2,88.34,1016.53,6.38,207.86,,,,
Mayo,CLAREMORRIS,2016-12,88.5,6.81,6.09,5.14,9.06,88.96,1021.29,8.25,180.09,,,,
Mayo,CLAREMORRIS,2017-01,50.6,6.01,5.32,4.34,8.54,88.88,1020.57,7.77,197.7,,,,
Mayo,CLAREMORRIS,2017-02,82.9,6.0,5.2,4.05,8.42,87.25,1008.56,10.17,183.63,,,,
Mayo,CLAREMORRIS,2017-03,136.4,7.65,6.44,4.88,8.87,83.42,1011.08,8.83,181.16,,,,
Mayo,CLAREMORRIS,2017-04,16.8,8.83,7.19,5.17,8.92,78.24,1023.31,7.25,244.57,,,,
Mayo,CLAREMORRIS,2017-05,76.7,12.12,10.07,7.94,10.95,77.28,1014.17,7.45,177.42,,,,
Mayo,CLAREMORRIS,2017-06,95.3,13.19,11.68,10.28,12.64,82.99,1010.8,8.89,218.28,,,,
Mayo,CLAREMORRIS,2017-07,97.2,14.16,12.57,11.19,13.4,83.03,1011.94,7.32,215.28,,,,
Mayo,CLAREMORRIS,2017-08,106.7,13.64,12.33,11.14,13.4,85.29,1013.46,7.24,228.9,,,,
Mayo,CLAREMORRIS,2017-09,144.5,11.93,10.85,9.82,12.28,87.15,1010.28,7.78,222.72,,,,
Mayo,CLAREMORRIS,2017-10,115.2,10.95,10.09,9.19,11.8,88.9,1013.53,9.26,212.55,,,,
Mayo,CLAREMORRIS,2017-11,114.9,6.8,6.17,5.33,9.17,90.2,1016.31,6.61,240.04,,,,
Mayo,CLAREMORRIS,2017-12,166.8,5.57,5.07,4.36,8.63,91.69,1012.84,7.82,230.36,,,,
Mayo,CLAREMORRIS,2018-01,218.1,5.04,4.34,3.34,7.95,88.63,1006.01,10.0,198.56,,,,
Mayo,CLAREMORRIS,2018-02,92.3,3.34,2.45,0.97,6.73,84.67,1016.09,8.14,196.71,,,,
Mayo,CLAREMORRIS,2018-03,54.9,4.35,3.27,1.52,7.06,82.47,1000.51,8.92,155.95,,,,
Mayo,CLAREMORRIS,2018-04,111.9,8.16,6.83,5.18,8.99,82.26,1006.98,8.8,171.22,,,,
Mayo,CLAREMORRIS,2018-05,60.4,12.19,10.31,8.46,11.32,79.1,1017.26,7.84,191.63,,,,
Mayo,CLAREMORRIS,2018-06,43.1,15.49,12.91,10.72,13.12,75.7,1019.28,6.28,204.75,,,,
Mayo,CLAREMORRIS,2018-07,62.7,15.47,13.54,11.93,14.12,80.46,1016.06,6.52,214.7,,,,
Mayo,CLAREMORRIS,2018-08,119.8,14.1,12.88,11.8,14.09,86.44,1014.4,7.21,228.37,,,,
Mayo,CLAREMORRIS,2018-09,89.4,11.32,10.15,8.93,11.71,85.64,1018.56,7.3,226.44,,,,
Mayo,CLAREMORRIS,2018-10,78.9,9.37,8.35,7.17,10.48,86.37,1016.7,8.22,220.63,,,,
Mayo,CLAREMORRIS,2018-11,170.0,7.25,6.6,5.79,9.41,90.22,1004.08,9.24,145.08,,,,
Mayo,CLAREMORRIS,2018-12,142.9,7.49,6.98,6.36,9.71,92.34,1010.0,8.36,183.29,,,,
Mayo,CLAREMORRIS,2019-01,83.1,5.96,5.41,4.65,8.72,91.17,1018.47,6.98,227.53,,,,
Mayo,CLAREMORRIS,2019-02,100.2,7.54,6.6,5.45,9.2,86.75,1012.11,9.81,189.14,,,,
Mayo,CLAREMORRIS,2019-03,160.6,7.0,5.83,4.26,8.43,83.12,1013.78,9.78,226.96,,,,
Mayo,CLAREMORRIS,2019-04,99.0,8.87,7.41,5.72,9.35,81.56,1011.36,8.72,153.07,,,,
Mayo,CLAREMORRIS,2019-05,42.2,10.68,8.58,6.13,9.72,75.41,1017.47,7.07,202.02,,,,
Mayo,CLAREMORRIS,2019-06,85.5,12.42,10.66,8.96,11.62,80.35,1012.99,7.88,205.46,,,,
Mayo,CLAREMORRIS,2019-07,120.2,15.43,13.76,12.4,14.57,82.74,1015.06,6.93,221.96,,,,
Mayo,CLAREMORRIS,2019-08,225.7,14.61,13.43,12.46,14.59,87.3,1009.24,7.91,212.15,,,,
Mayo,CLAREMORRIS,2019-09,115.3,12.81,11.66,10.62,12.95,87.04,1014.94,7.27,207.56,,,,
Mayo,CLAREMORRIS,2019-10,117.7,8.82,7.88,6.8,10.07,87.3,1007.86,7.97,190.32,,,,
Mayo,CLAREMORRIS,2019-11,125.8,5.99,5.41,4.61,8.66,90.73,1000.89,7.23,178.1,,,,
Mayo,CLAREMORRIS,2019-12,137.1,6.05,5.42,4.57,8.64,90.08,1003.01,8.97,194.34,,,,
Mayo,CLAREMORRIS,2020-01,154.5,5.95,5.3,4.4,8.55,89.63,1012.63,9.02,206.88,,,,
Mayo,CLAREMORRIS,2020-02,286.7,5.33,4.42,3.09,7.75,85.54,1002.3,12.1,223.43,,,,
Mayo,CLAREMORRIS,2020-03,124.9,5.96,4.74,3.0,7.73,81.88,1014.35,9.26,188.47,,,,
Mayo,CLAREMORRIS,2020-04,22.4,9.66,7.68,5.39,9.07,76.14,1016.23,7.28,161.57,,,,
Mayo,CLAREMORRIS,2020-05,33.7,11.86,9.43,6.81,10.16,73.13,1020.63,8.17,176.99,,,,
Mayo,CLAREMORRIS,2020-06,0.0,11.9,10.1,8.1,10.8,77.0,1023.4,6.0,70.0,,,,
Cork,CORK AIRPORT,1990-02,213.3,6.97,6.05,4.76,8.81,86.4,1000.77,20.02,231.34,0.09,21381.7,180.49,6.54
Cork,CORK AIRPORT,1990-03,25.5,8.07,6.93,5.41,9.2,84.05,1025.37,14.78,238.33,0.11,24136.83,234.4,6.09
Cork,CORK AIRPORT,1990-04,31.2,7.63,6.09,3.98,8.37,78.82,1018.7,11.77,236.58,0.26,25451.94,439.85,4.58
Cork,CORK AIRPORT,1990-05,33.4,12.11,10.45,8.81,11.45,81.39,1020.63,9.89,190.56,0.27,20757.8,417.53,4.73
Cork,CORK AIRPORT,1990-06,125.1,12.43,10.9,9.37,11.89,82.68,1012.3,11.78,245.79,0.19,29018.47,184.1,6.15
Cork,CORK AIRPORT,1990-07,68.4,15.43,13.74,12.33,14.54,82.83,1018.72,11.91,210.39,0.33,27404.3,409.08,4.76
Cork,CORK AIRPORT,1990-08,38.4,15.68,14.3,13.19,15.39,85.87,1018.78,9.91,252.89,0.21,30542.34,262.39,5.8
Cork,CORK AIRPORT,1990-09,38.6,12.62,11.06,9.52,12.08,82.48,1019.92,9.81,218.56,0.23,28547.78,361.12,5.09
Cork,CORK AIRPORT,1990-10,144.5,11.0,10.11,9.15,11.84,88.76,1004.87,14.29,218.31,0.09,22288.71,192.98,6.35
Cork,CORK AIRPORT,1990-11,54.1,7.28,6.42,5.29,9.22,87.57,1014.9,12.95,221.85,0.15,25283.06,405.1,4.89
Cork,CORK AIRPORT,1990-12,93.7,5.15,4.31,3.06,7.79,86.71,1018.04,12.37,235.43,0.07,21773.92,290.84,5.73
Cork,CORK AIRPORT,1991-01,118.0,4.56,3.6,2.08,7.26,84.52,1016.75,13.18,215.23,0.08,21542.2,335.22,5.47
Cork,CORK AIRPORT,1991-02,121.2,4.0,3.18,1.75,7.21,85.86,1015.87,10.07,206.61,0.1,20909.38,278.11,5.85
Cork,CORK AIRPORT,1991-03,139.0,7.5,6.7,5.66,9.29,88.86,1009.62,9.42,192.54,0.15,17202.96,285.54,5.87
Cork,CORK AIRPORT,1991-04,120.8,7.67,6.35,4.55,8.66,81.95,1015.61,12.08,222.39,0.18,24810.56,291.57,5.65
Cork,CORK AIRPORT,1991-05,4.5,11.61,9.72,7.74,10.75,78.39,1028.46,8.25,254.01,0.3,31481.99,374.21,5.0
Cork,CORK AIRPORT,1991-06,92.7,11.86,10.4,8.89,11.53,83.14,1011.37,9.94,236.69,0.22,28350.56,189.78,6.11
Cork,CORK AIRPORT,1991-07,88.0,14.71,13.61,12.72,14.78,88.45,1013.99,9.83,198.37,0.15,23133.06,138.5,6.6
Cork,CORK AIRPORT,1991-08,20.4,15.4,13.97,12.81,14.92,85.59,1018.85,7.67,216.22,0.25,29091.67,271.26,5.73
Cork,CORK AIRPORT,1991-09,114.7,14.29,12.87,11.61,13.99,84.93,1015.26,8.73,186.07,0.2,21515.69,354.42,5.22
Cork,CORK AIRPORT,1991-10,147.9,9.42,8.51,7.44,10.52,88.06,1014.95,9.15,217.86,0.11,23034.54,305.83,5.71
Cork,CORK AIRPORT,1991-11,137.2,7.18,6.38,5.32,9.1,88.34,1008.98,12.11,246.06,0.09,24403.47,295.11,5.77
Cork,CORK AIRPORT,1991-12,23.4,7.39,6.49,5.3,9.04,87.01,1027.22,10.28,189.56,0.02,18774.19,119.82,6.91
Cork,CORK AIRPORT,1992-01,40.2,5.98,5.27,4.27,8.48,89.11,1029.11,8.8,191.42,0.03,15464.11,154.53,6.69
Cork,CORK AIRPORT,1992-02,78.9,6.73,5.82,4.56,8.62,86.63,1020.89,10.7,225.47,0.09,24924.28,227.07,6.17
Cork,CORK AIRPORT,1992-03,65.2,7.71,6.67,5.29,9.1,85.34,1016.26,13.45,261.88,0.1,27140.19,207.78,6.27
Cork,CORK AIRPORT,1992-04,101.9,7.84,6.65,5.04,8.97,83.48,1011.68,11.42,220.81,0.15,27495.69,228.13,6.08
Cork,CORK AIRPORT,1992-05,98.7,11.34,9.94,8.47,11.31,83.82,1017.69,10.52,192.54,0.26,22770.97,360.65,5.24
Cork,CORK AIRPORT,1992-06,26.4,14.24,12.46,10.91,13.14,81.58,1019.87,8.02,227.69,0.26,27926.53,297.91,5.58
Cork,CORK AIRPORT,1992-07,118.1,15.1,13.74,12.61,14.71,86.1,1016.15,8.24,229.8,0.2,30779.03,180.14,6.36
Cork,CORK AIRPORT,1992-08,117.7,13.29,11.88,10.56,12.89,84.58,1009.2,9.03,232.26,0.22,35702.55,294.07,5.51
Cork,CORK AIRPORT,1992-09,110.2,11.2,10.2,9.19,11.77,88.13,1013.63,9.73,225.69,0.17,29151.39,292.0,5.79
Cork,CORK AIRPORT,1992-10,29.9,7.78,6.68,5.3,9.05,84.87,1014.69,8.73,251.38,0.15,29281.85,357.11,5.18
Cork,CORK AIRPORT,1992-11,138.1,7.99,7.27,6.33,9.82,89.65,1009.59,10.94,218.67,0.07,21435.0,285.01,5.94
Cork,CORK AIRPORT,1992-12,92.5,5.63,4.99,4.06,8.36,89.87,1015.26,8.98,208.27,0.06,20726.88,260.73,5.92
Cork,CORK AIRPORT,1993-01,169.1,6.76,5.89,4.64,8.73,86.91,1014.56,13.36,221.51,0.05,22758.87,197.2,6.39
Cork,CORK AIRPORT,1993-02,20.8,6.77,5.98,4.87,8.8,88.23,1031.77,8.96,224.21,0.08,18991.22,128.7,6.77
Cork,CORK AIRPORT,1993-03,74.9,6.63,5.66,4.25,8.51,85.62,1019.29,10.66,198.95,0.11,23382.93,227.78,6.29
Cork,CORK AIRPORT,1993-04,109.5,9.12,7.95,6.61,9.91,85.36,1008.19,10.18,220.43,0.19,23330.69,229.4,6.01
Cork,CORK AIRPORT,1993-05,151.5,9.92,8.56,6.96,10.25,83.04,1012.49,9.33,165.59,0.26,28433.87,330.93,5.38
Cork,CORK AIRPORT,1993-06,106.1,13.1,11.77,10.52,12.85,85.28,1018.02,8.14,243.64,0.16,31042.92,182.72,6.37
Cork,CORK AIRPORT,1993-07,90.5,14.15,12.6,11.2,13.51,83.46,1017.37,8.63,269.95,0.23,37228.23,217.87,5.99
Cork,CORK AIRPORT,1993-08,27.5,13.69,12.26,10.95,13.26,84.5,1020.71,7.27,236.1,0.21,35950.13,236.43,6.01
Cork,CORK AIRPORT,1993-09,198.8,11.92,10.83,9.76,12.24,87.27,1010.11,9.42,208.85,0.17,28821.94,252.4,5.91
Cork,CORK AIRPORT,1993-10,57.7,7.71,6.62,5.18,9.03,84.66,1015.02,7.17,157.72,0.14,27415.99,321.43,5.48
Cork,CORK AIRPORT,1993-11,121.2,7.21,6.41,5.32,9.11,88.16,1015.86,11.04,185.11,0.06,21234.03,228.97,6.29
Cork,CORK AIRPORT,1993-12,198.8,6.3,5.54,4.46,8.62,88.39,1005.46,13.01,252.57,0.07,24447.98,231.04,6.2
Cork,CORK AIRPORT,1994-01,139.3,5.97,5.12,3.89,8.25,86.97,1008.19,11.49,246.98,0.1,26828.36,274.1,5.9
Cork,CORK AIRPORT,1994-02,252.0,5.46,4.92,4.08,8.38,91.24,1005.17,11.98,182.43,0.06,16905.21,166.4,6.66
Cork,CORK AIRPORT,1994-03,100.3,7.71,6.7,5.35,9.15,85.78,1013.47,13.01,247.76,0.13,25880.11,196.44,6.4
Cork,CORK AIRPORT,1994-04,98.6,7.21,6.05,4.44,8.61,83.71,1013.17,11.33,227.65,0.22,26172.92,272.82,5.67
Cork,CORK AIRPORT,1994-05,124.6,9.82,8.62,7.25,10.3,85.14,1011.87,9.41,142.7,0.19,24275.13,215.71,6.26
Cork,CORK AIRPORT,1994-06,45.9,12.58,11.09,9.61,12.11,83.37,1018.64,9.52,251.75,0.21,31459.58,256.9,6.0
Cork,CORK AIRPORT,1994-07,113.7,14.04,12.97,12.07,14.17,88.73,1016.32,7.28,207.85,0.15,28891.13,161.15,6.54
Cork,CORK AIRPORT,1994-08,80.3,13.79,12.38,11.1,13.36,84.64,1014.49,7.83,207.59,0.16,33475.67,164.13,6.44
Cork,CORK AIRPORT,1994-09,68.7,11.75,10.61,9.5,11.98,86.84,1014.29,8.14,239.18,0.19,30618.33,281.45,5.63
Cork,CORK AIRPORT,1994-10,89.7,10.33,9.51,8.6,11.4,89.57,1010.85,8.92,193.84,0.16,21331.05,327.46,5.55
Cork,CORK AIRPORT,1994-11,145.9,10.04,9.63,9.18,11.77,94.54,1013.03,9.83,198.61,0.05,17043.75,177.4,6.67
Cork,CORK AIRPORT,1994-12,191.2,7.62,6.96,6.07,9.68,90.24,1010.81,12.43,214.17,0.07,20727.96,227.78,6.23
Cork,CORK AIRPORT,1995-01,178.7,5.79,5.15,4.23,8.5,90.06,1009.63,11.73,230.73,0.07,23225.27,268.63,6.01
Cork,CORK AIRPORT,1995-02,164.5,6.76,6.09,5.18,8.98,89.96,1006.09,11.73,225.91,0.11,21435.27,238.69,6.16
Cork,CORK AIRPORT,1995-03,97.8,5.78,4.72,3.18,7.91,84.36,1012.77,11.19,243.1,0.17,26722.72,303.85,5.66
Cork,CORK AIRPORT,1995-04,23.7,8.69,7.43,5.91,9.5,83.83,1021.11,8.02,239.76,0.25,25737.08,316.86,5.47
Cork,CORK AIRPORT,1995-05,76.7,10.1,8.8,7.28,10.47,83.88,1015.7,9.11,216.71,0.22,28539.78,217.03,6.18
Cork,CORK AIRPORT,1995-06,21.3,14.22,12.0,10.01,12.48,77.53,1021.94,8.08,239.44,0.32,34530.69,451.91,4.56
Cork,CORK AIRPORT,1995-07,81.2,16.04,14.8,13.82,15.96,87.49,1013.78,8.96,204.68,0.18,24417.07,180.43,6.31
Cork,CORK AIRPORT,1995-08,11.5,17.79,15.75,14.26,16.4,81.18,1021.4,7.36,206.9,0.34,26238.98,492.88,4.31
Cork,CORK AIRPORT,1995-09,68.2,13.01,11.48,10.04,12.44,83.44,1014.08,8.61,263.29,0.22,32393.19,394.64,5.02
Cork,CORK AIRPORT,1995-10,234.4,12.39,11.66,10.95,13.32,91.37,1011.88,10.91,190.89,0.13,21832.93,229.78,6.15
Cork,CORK AIRPORT,1995-11,120.7,8.69,7.99,7.1,10.41,90.04,1011.61,10.37,192.0,0.1,26237.5,218.2,6.11
Cork,CORK AIRPORT,1995-12,175.4,5.55,4.94,3.96,8.44,89.89,1014.3,10.69,147.22,0.07,16838.71,248.38,6.06
Cork,CORK AIRPORT,1996-01,218.2,6.41,5.98,5.35,9.22,93.15,1002.37,12.85,133.09,0.04,12890.86,98.78,7.14
Cork,CORK AIRPORT,1996-02,135.6,4.22,3.12,1.32,6.87,82.11,1014.41,11.51,219.84,0.16,28546.26,369.26,5.17
Cork,CORK AIRPORT,1996-03,201.5,5.52,4.62,3.28,7.86,86.19,1016.23,10.04,148.86,0.07,20476.48,143.37,6.77
Cork,CORK AIRPORT,1996-04,113.5,8.39,7.2,5.65,9.32,84.06,1014.37,9.5,208.5,0.18,26214.44,203.86,6.18
Cork,CORK AIRPORT,1996-05,70.7,8.76,7.17,5.14,9.03,79.33,1014.59,9.04,185.36,0.27,33819.62,344.93,5.29
Cork,CORK AIRPORT,1996-06,45.9,13.06,11.28,9.58,12.04,80.66,1021.06,8.71,212.99,0.35,31979.86,321.03,5.5
Cork,CORK AIRPORT,1996-07,67.3,14.79,13.17,11.77,14.01,83.0,1019.0,8.54,242.15,0.24,34366.8,259.04,5.77
Cork,CORK AIRPORT,1996-08,135.3,14.4,12.99,11.79,13.93,85.08,1014.94,8.51,251.1,0.22,34746.64,222.48,5.89
Cork,CORK AIRPORT,1996-09,36.9,13.6,12.22,10.97,13.24,84.95,1017.85,8.9,175.54,0.22,25347.36,366.29,5.2
Cork,CORK AIRPORT,1996-10,239.7,11.04,10.2,9.28,11.93,89.34,1010.82,11.95,228.75,0.09,23534.14,193.69,6.35
Cork,CORK AIRPORT,1996-11,118.0,6.9,6.1,5.01,9.03,88.16,1011.36,10.79,250.71,0.13,29043.47,358.8,5.34
Cork,CORK AIRPORT,1996-12,50.9,5.02,4.34,3.25,7.97,88.78,1014.21,10.18,151.44,0.07,20426.08,245.61,6.08
Cork,CORK AIRPORT,1997-01,56.8,4.77,4.17,3.16,8.01,89.68,1020.13,9.43,142.16,0.04,12448.39,152.98,6.85
Cork,CORK AIRPORT,1997-02,159.9,7.04,6.1,4.76,8.79,86.05,1009.92,15.52,222.62,0.11,23250.6,271.5,5.94
Cork,CORK AIRPORT,1997-03,31.4,8.16,7.21,6.0,9.53,87.17,1023.49,9.9,222.98,0.15,26595.56,249.34,5.96
Cork,CORK AIRPORT,1997-04,48.0,9.63,8.26,6.68,9.93,82.96,1023.12,7.58,192.44,0.23,21485.56,341.14,5.38
Cork,CORK AIRPORT,1997-05,66.1,10.99,9.42,7.74,10.75,81.66,1012.94,9.54,174.45,0.32,25290.19,357.29,5.2
Cork,CORK AIRPORT,1997-06,101.4,12.73,11.03,9.3,11.87,81.2,1009.61,10.52,227.21,0.21,29708.06,170.72,6.31
Cork,CORK AIRPORT,1997-07,47.8,15.15,13.46,12.03,14.19,82.85,1019.11,8.03,235.55,0.27,32696.37,263.29,5.83
Cork,CORK AIRPORT,1997-08,231.3,15.67,14.74,14.01,16.17,90.49,1013.03,9.11,182.58,0.14,21269.49,131.16,6.78
Cork,CORK AIRPORT,1997-09,73.1,13.71,12.75,11.87,14.06,89.32,1020.18,9.35,187.97,0.14,18970.28,161.9,6.65
Cork,CORK AIRPORT,1997-10,113.1,12.04,11.13,10.21,12.71,88.9,1015.29,9.6,186.02,0.1,21450.81,177.23,6.5
Cork,CORK AIRPORT,1997-11,213.5,8.88,8.32,7.66,10.66,92.3,998.27,9.06,210.29,0.1,20208.19,238.85,6.11
Cork,CORK AIRPORT,1997-12,126.8,7.15,6.39,5.37,9.18,88.81,1007.67,11.65,207.28,0.09,23707.66,302.61,5.66
Cork,CORK AIRPORT,1998-01,181.5,6.06,5.23,4.0,8.38,87.01,1010.62,12.37,174.66,0.05,21340.99,162.29,6.62
Cork,CORK AIRPORT,1998-02,20.3,7.66,6.89,5.84,9.48,88.79,1022.26,10.77,225.7,0.08,23634.23,218.67,6.24
Cork,CORK AIRPORT,1998-03,105.2,8.32,7.33,6.1,9.56,86.5,1020.93,9.49,231.4,0.11,22697.18,137.33,6.76
Cork,CORK AIRPORT,1998-04,141.8,7.08,5.82,4.04,8.39,82.3,1001.74,10.6,245.38,0.25,32557.08,307.44,5.42
Cork,CORK AIRPORT,1998-05,45.9,11.99,10.35,8.72,11.38,81.6,1018.96,9.38,240.42,0.25,24969.09,344.59,5.4
Cork,CORK AIRPORT,1998-06,135.7,12.66,11.45,10.28,12.65,86.54,1011.99,9.5,227.01,0.21,26086.53,210.01,6.2
Cork,CORK AIRPORT,1998-07,74.1,14.3,12.71,11.3,13.49,83.1,1013.96,9.7,258.95,0.21,32982.93,144.56,6.46
Cork,CORK AIRPORT,1998-08,102.3,15.16,13.43,11.95,14.11,82.27,1019.22,8.63,242.86,0.27,33132.53,254.65,5.85
Cork,CORK AIRPORT,1998-09,92.4,13.82,12.76,11.79,14.01,88.34,1008.37,10.07,208.28,0.19,20395.42,213.0,6.16
Cork,CORK AIRPORT,1998-10,169.2,11.27,10.07,8.78,11.54,85.35,1012.23,11.05,234.95,0.16,24409.95,263.78,5.86
Cork,CORK AIRPORT,1998-11,137.7,7.95,7.1,6.02,9.54,88.15,1016.06,10.12,223.86,0.13,25081.11,343.67,5.5
Cork,CORK AIRPORT,1998-12,171.9,7.01,6.44,5.67,9.39,91.41,1013.33,10.61,212.55,0.08,19359.14,284.74,5.9
Cork,CORK AIRPORT,1999-01,146.0,6.19,5.38,4.26,8.49,87.85,1009.1,10.99,231.55,0.1,23836.56,306.15,5.63
Cork,CORK AIRPORT,1999-02,26.8,6.93,6.01,4.74,8.76,86.38,1021.01,10.51,246.74,0.09,26064.29,156.72,6.52
Cork,CORK AIRPORT,1999-03,52.7,7.13,5.98,4.39,8.58,83.65,1011.07,10.82,235.32,0.18,27624.46,238.13,5.94
Cork,CORK AIRPORT,1999-04,107.9,8.95,7.72,6.21,9.75,84.19,1011.7,11.99,202.15,0.22,24091.94,261.42,5.83
Cork,CORK AIRPORT,1999-05,56.5,11.81,10.39,8.93,11.52,83.49,1013.38,10.12,192.86,0.16,22595.43,120.75,6.73
Cork,CORK AIRPORT,1999-06,35.4,12.67,10.8,8.87,11.58,78.93,1017.48,8.03,241.69,0.21,31677.5,196.35,6.23
Cork,CORK AIRPORT,1999-07,20.5,15.78,14.03,12.56,14.73,82.47,1017.38,8.96,207.19,0.24,26381.99,250.18,5.87
Cork,CORK AIRPORT,1999-08,200.4,15.2,13.91,12.83,14.95,86.67,1011.15,8.8,185.91,0.16,27196.64,148.29,6.51
Cork,CORK AIRPORT,1999-09,180.0,13.86,12.71,11.69,13.97,87.47,1004.74,8.93,208.25,0.17,27099.58,260.91,5.78
Cork,CORK AIRPORT,1999-10,74.0,10.95,9.8,8.56,11.34,85.88,1011.81,9.95,188.76,0.15,24711.16,257.06,5.85
Cork,CORK AIRPORT,1999-11,81.6,8.2,7.39,6.38,9.8,88.46,1022.08,10.28,236.94,0.1,22379.86,283.38,5.85
Cork,CORK AIRPORT,1999-12,195.7,5.63,4.76,3.46,8.06,86.31,1008.47,12.33,235.35,0.1,25708.06,328.37,5.56
Cork,CORK AIRPORT,2000-01,50.2,5.49,4.7,3.54,8.06,87.6,1024.82,10.08,236.45,0.1,21481.99,297.36,5.76
Cork,CORK AIRPORT,2000-02,112.0,6.77,5.78,4.36,8.54,85.39,1016.38,12.06,233.43,0.12,23251.44,237.49,6.07
Cork,CORK AIRPORT,2000-03,20.1,7.65,6.3,4.45,8.6,81.17,1023.59,7.65,237.38,0.16,27548.92,265.32,5.91
Cork,CORK AIRPORT,2000-04,50.3,6.93,5.45,3.23,7.96,78.87,1005.27,10.1,210.69,0.2,29684.03,213.33,5.97
Cork,CORK AIRPORT,2000-05,70.7,11.31,9.54,7.64,10.63,79.34,1014.71,9.12,194.25,0.32,24602.69,332.26,5.34
Cork,CORK AIRPORT,2000-06,62.0,12.96,11.61,10.32,12.71,85.01,1016.89,8.89,202.96,0.18,22446.39,138.38,6.65
Cork,CORK AIRPORT,2000-07,69.6,15.17,13.41,11.94,14.05,82.1,1015.41,8.21,224.25,0.22,27425.4,238.09,5.85
Cork,CORK AIRPORT,2000-08,39.9,15.09,13.31,11.79,13.96,81.67,1016.15,7.99,215.73,0.24,31812.77,240.82,5.84
Cork,CORK AIRPORT,2000-09,109.5,13.3,12.17,11.15,13.41,87.56,1009.17,8.0,232.07,0.15,25813.19,212.27,6.08
Cork,CORK AIRPORT,2000-10,183.8,9.52,8.44,7.18,10.31,85.97,1006.08,11.42,239.81,0.16,24869.09,287.43,5.67
Cork,CORK AIRPORT,2000-11,191.6,6.47,5.69,4.61,8.63,88.23,997.08,11.94,244.64,0.11,24205.83,300.41,5.65
Cork,CORK AIRPORT,2000-12,183.2,6.18,5.62,4.82,8.9,91.24,999.68,12.39,185.16,0.08,16887.37,229.97,6.29
Cork,CORK AIRPORT,2001-01,87.1,4.66,3.95,2.84,7.62,88.37,1006.15,9.02,175.15,0.09,21846.51,319.44,5.56
